hotel,country,deposit_type,total
City Hotel,FRA,No Deposit,2.0
City Hotel,FIN,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,IRL,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,ESP,No Deposit,3.0
City Hotel,ESP,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,NZL,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,CHN,No Deposit,2.0
City Hotel,IRL,No Deposit,2.0
City Hotel,CHE,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,GBR,No Deposit,4.0
City Hotel,IRL,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,CHE,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,AUT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,IRL,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,SLV,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,RUS,No Deposit,3.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,AUS,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,ITA,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,4.0
City Hotel,DEU,No Deposit,3.0
City Hotel,ITA,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,ITA,No Deposit,3.0
City Hotel,NLD,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,ITA,No Deposit,4.0
City Hotel,FRA,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,DEU,No Deposit,3.0
City Hotel,FRA,No Deposit,3.0
City Hotel,AUT,No Deposit,3.0
City Hotel,FRA,No Deposit,1.0
City Hotel,IRL,No Deposit,2.0
City Hotel,BEL,No Deposit,3.0
City Hotel,AUS,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,FRA,No Deposit,3.0
City Hotel,ITA,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,BRA,No Deposit,3.0
City Hotel,NOR,No Deposit,3.0
City Hotel,PRT,No Deposit,3.0
City Hotel,GBR,No Deposit,3.0
City Hotel,BEL,No Deposit,3.0
City Hotel,AUT,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,ROU,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,DEU,No Deposit,3.0
City Hotel,FRA,No Deposit,3.0
City Hotel,ITA,No Deposit,2.0
City Hotel,FRA,No Deposit,1.0
City Hotel,GBR,No Deposit,2.0
City Hotel,NLD,No Deposit,3.0
City Hotel,PRT,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FIN,No Deposit,0.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,PRT,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,NOR,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,GBR,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,CHE,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,CHN,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,AUT,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,BEL,No Deposit,4.0
City Hotel,NLD,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,NOR,No Deposit,4.0
City Hotel,PRT,No Deposit,2.0
City Hotel,ESP,No Deposit,1.0
City Hotel,CHN,No Deposit,2.0
City Hotel,GBR,No Deposit,4.0
City Hotel,NLD,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,ESP,No Deposit,1.0
City Hotel,IRL,No Deposit,2.0
City Hotel,CHE,No Deposit,3.0
City Hotel,CHE,No Deposit,3.0
City Hotel,NLD,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,DEU,No Deposit,4.0
City Hotel,GBR,No Deposit,3.0
City Hotel,CHE,No Deposit,2.0
City Hotel,CHE,No Deposit,1.0
City Hotel,AUS,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,NLD,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,PRT,No Deposit,1.0
City Hotel,ROU,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,SWE,No Deposit,4.0
City Hotel,FRA,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,SWE,No Deposit,3.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,4.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,1.0
City Hotel,FRA,No Deposit,3.0
City Hotel,PRT,No Deposit,1.0
City Hotel,GBR,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,1.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,3.0
City Hotel,PRT,No Deposit,3.0
City Hotel,LUX,No Deposit,4.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,IRL,No Deposit,2.0
City Hotel,NLD,No Deposit,2.0
City Hotel,SWE,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,BRA,No Deposit,3.0
City Hotel,ROU,No Deposit,1.0
City Hotel,ROU,No Deposit,2.0
City Hotel,BEL,No Deposit,1.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,SWE,No Deposit,2.0
City Hotel,SWE,No Deposit,2.0
City Hotel,LUX,No Deposit,2.0
City Hotel,FIN,No Deposit,2.0
City Hotel,GBR,No Deposit,3.0
City Hotel,DEU,No Deposit,3.0
City Hotel,IRL,No Deposit,2.0
City Hotel,FRA,No Deposit,4.0
City Hotel,NLD,No Deposit,3.0
City Hotel,DEU,No Deposit,3.0
City Hotel,CHE,No Deposit,2.0
City Hotel,CHE,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,NLD,No Deposit,3.0
City Hotel,DEU,No Deposit,3.0
City Hotel,SWE,No Deposit,4.0
City Hotel,SWE,No Deposit,0.0
City Hotel,GBR,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,NOR,No Deposit,3.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,NOR,No Deposit,2.0
City Hotel,SWE,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,NOR,No Deposit,3.0
City Hotel,GBR,No Deposit,3.0
City Hotel,SWE,No Deposit,4.0
City Hotel,AUT,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,SWE,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,GBR,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,GBR,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,ESP,No Deposit,1.0
City Hotel,GBR,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,ITA,No Deposit,1.0
City Hotel,PRT,No Deposit,1.0
City Hotel,NLD,No Deposit,1.0
City Hotel,PRT,No Deposit,1.0
City Hotel,NLD,No Deposit,1.0
City Hotel,GBR,No Deposit,1.0
City Hotel,ESP,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,USA,No Deposit,2.0
City Hotel,SWE,No Deposit,4.0
City Hotel,CHN,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,BRA,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,BEL,No Deposit,1.0
City Hotel,PRT,No Deposit,3.0
City Hotel,BEL,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,BEL,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,DEU,No Deposit,3.0
City Hotel,BEL,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,BEL,No Deposit,2.0
City Hotel,ESP,No Deposit,1.0
City Hotel,NOR,No Deposit,2.0
City Hotel,DEU,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,ESP,No Deposit,3.0
City Hotel,ESP,No Deposit,2.0
City Hotel,AUT,No Deposit,2.0
City Hotel,ESP,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,BEL,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,GRC,No Deposit,1.0
City Hotel,NOR,No Deposit,3.0
City Hotel,BEL,No Deposit,1.0
City Hotel,NOR,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,AUT,No Deposit,3.0
City Hotel,DNK,No Deposit,3.0
City Hotel,PRT,No Deposit,0.0
City Hotel,PRT,No Deposit,4.0
City Hotel,SWE,No Deposit,1.0
City Hotel,ESP,No Deposit,2.0
City Hotel,NLD,No Deposit,2.0
City Hotel,IRL,No Deposit,3.0
City Hotel,BEL,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,NZL,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,BGR,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,USA,No Deposit,1.0
City Hotel,PRT,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,FRA,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,NLD,No Deposit,2.0
City Hotel,NLD,No Deposit,1.0
City Hotel,PRT,No Deposit,4.0
City Hotel,NOR,No Deposit,2.0
City Hotel,NOR,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,NOR,No Deposit,4.0
City Hotel,ITA,No Deposit,2.0
City Hotel,BRA,No Deposit,3.0
City Hotel,FIN,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,ESP,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,PRT,Non Refund,1.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,FRA,No Deposit,1.0
City Hotel,PRT,No Deposit,1.0
City Hotel,NOR,No Deposit,2.0
City Hotel,CHE,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,CHE,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,DEU,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,IRL,No Deposit,2.0
City Hotel,CHE,No Deposit,4.0
City Hotel,PRT,No Deposit,3.0
City Hotel,ESP,No Deposit,4.0
City Hotel,PRT,No Deposit,3.0
City Hotel,PRT,No Deposit,3.0
City Hotel,AUT,No Deposit,2.0
City Hotel,IND,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,DNK,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,PRT,No Deposit,3.0
City Hotel,BEL,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,JPN,No Deposit,3.0
City Hotel,NLD,No Deposit,4.0
City Hotel,FIN,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,GBR,No Deposit,5.0
City Hotel,GBR,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,4.0
City Hotel,BRA,No Deposit,1.0
City Hotel,PRT,No Deposit,1.0
City Hotel,GBR,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,BRA,No Deposit,1.0
City Hotel,BEL,No Deposit,4.0
City Hotel,FRA,No Deposit,3.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,1.0
City Hotel,DEU,No Deposit,1.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,1.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,BEL,No Deposit,3.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,1.0
City Hotel,IRL,No Deposit,2.0
City Hotel,DEU,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,AUS,No Deposit,2.0
City Hotel,NOR,No Deposit,4.0
City Hotel,LVA,No Deposit,4.0
City Hotel,DEU,No Deposit,1.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,CHE,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,CHE,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,DEU,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,AUT,No Deposit,2.0
City Hotel,DEU,No Deposit,3.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,1.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,GBR,No Deposit,3.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,3.0
City Hotel,ESP,No Deposit,4.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,1.0
City Hotel,DEU,No Deposit,1.0
City Hotel,PRT,No Deposit,1.0
City Hotel,GBR,No Deposit,1.0
City Hotel,ZAF,No Deposit,1.0
City Hotel,ZAF,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,USA,No Deposit,1.0
City Hotel,GBR,No Deposit,3.0
City Hotel,USA,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,IRL,No Deposit,1.0
City Hotel,FRA,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,USA,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,USA,No Deposit,1.0
City Hotel,USA,No Deposit,1.0
City Hotel,GBR,No Deposit,2.0
City Hotel,USA,No Deposit,1.0
City Hotel,FRA,No Deposit,3.0
City Hotel,USA,No Deposit,2.0
City Hotel,CHE,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,GBR,No Deposit,4.0
City Hotel,PRT,No Deposit,4.0
City Hotel,GBR,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,USA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,ESP,No Deposit,3.0
City Hotel,FRA,No Deposit,3.0
City Hotel,GBR,No Deposit,3.0
City Hotel,USA,No Deposit,2.0
City Hotel,FRA,No Deposit,1.0
City Hotel,FRA,No Deposit,2.0
City Hotel,AUT,No Deposit,2.0
City Hotel,USA,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,USA,No Deposit,1.0
City Hotel,USA,No Deposit,2.0
City Hotel,FRA,No Deposit,4.0
City Hotel,FRA,No Deposit,2.0
City Hotel,AUS,No Deposit,1.0
City Hotel,FRA,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,NOR,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,IRL,No Deposit,1.0
City Hotel,DEU,No Deposit,3.0
City Hotel,CHN,No Deposit,1.0
City Hotel,BEL,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,SWE,No Deposit,2.0
City Hotel,USA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,SWE,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,PRT,No Deposit,1.0
City Hotel,DNK,No Deposit,2.0
City Hotel,JPN,No Deposit,1.0
City Hotel,ISR,No Deposit,3.0
City Hotel,ITA,No Deposit,2.0
City Hotel,ITA,No Deposit,3.0
City Hotel,BEL,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,ITA,No Deposit,2.0
City Hotel,ROU,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,BRA,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,BEL,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,BEL,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,JPN,No Deposit,1.0
City Hotel,GBR,No Deposit,3.0
City Hotel,BEL,No Deposit,2.0
City Hotel,ESP,No Deposit,4.0
City Hotel,BEL,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,FRA,No Deposit,3.0
City Hotel,BEL,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,ESP,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,NLD,No Deposit,2.0
City Hotel,DEU,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,NLD,No Deposit,3.0
City Hotel,ITA,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,CHE,No Deposit,2.0
City Hotel,DNK,No Deposit,5.0
City Hotel,MEX,No Deposit,2.0
City Hotel,MEX,No Deposit,3.0
City Hotel,MEX,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,FRA,No Deposit,1.0
City Hotel,PRT,No Deposit,1.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,DNK,No Deposit,2.0
City Hotel,CHN,No Deposit,3.0
City Hotel,CHN,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,MOZ,No Deposit,3.0
City Hotel,KAZ,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,GBR,No Deposit,4.0
City Hotel,GBR,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,BEL,No Deposit,2.0
City Hotel,DEU,No Deposit,3.0
City Hotel,KAZ,No Deposit,3.0
City Hotel,DEU,No Deposit,3.0
City Hotel,NLD,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,PRT,No Deposit,3.0
City Hotel,DEU,No Deposit,3.0
City Hotel,FRA,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,PRT,No Deposit,4.0
City Hotel,BEL,No Deposit,3.0
City Hotel,BEL,No Deposit,3.0
City Hotel,BEL,No Deposit,3.0
City Hotel,NLD,No Deposit,2.0
City Hotel,ESP,No Deposit,3.0
City Hotel,BEL,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,PRT,No Deposit,0.0
City Hotel,PRT,No Deposit,0.0
City Hotel,NOR,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,IRL,No Deposit,2.0
City Hotel,GBR,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,5.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,1.0
City Hotel,ITA,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,FRA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,1.0
City Hotel,CHE,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,CHE,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,PRT,No Deposit,1.0
City Hotel,ESP,No Deposit,3.0
City Hotel,DEU,No Deposit,2.0
City Hotel,PRT,No Deposit,1.0
City Hotel,ISR,No Deposit,3.0
City Hotel,ROU,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,FRA,No Deposit,3.0
City Hotel,BEL,No Deposit,3.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,2.0
City Hotel,BEL,No Deposit,2.0
City Hotel,BEL,No Deposit,4.0
City Hotel,BEL,No Deposit,3.0
City Hotel,PRT,No Deposit,2.0
City Hotel,CHE,No Deposit,2.0
City Hotel,DEU,No Deposit,3.0
City Hotel,BEL,No Deposit,3.0
City Hotel,GBR,No Deposit,2.0
City Hotel,ROU,No Deposit,2.0
City Hotel,ITA,No Deposit,2.0
City Hotel,PRT,No Deposit,2.0
City Hotel,DEU,No Deposit,3.0
City Hotel,DEU,No Deposit,2.0
City Hotel,DEU,No Deposit,2.0
City Hotel,AUT,No Deposit,4.0
City Hotel,FRA,No Deposit,3.0
City Hotel,FRA,No Deposit,3.0
City Hotel,NLD,No Deposit,3.0
City Hotel,PRT,No Deposit,4.0
City Hotel,PRT,No Deposit,2.0
City Hotel,PRT,No Deposit,3.0
City Hotel,PRT,No Deposit,1.0
City Hotel,PRT,No Deposit,1.0
City Hotel,SWE,No Deposit,3.0
