hotel,country,deposit_type,total,country_code,latitude,longitude
City Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,No Deposit,4.0,PT,39.399872,-8.224454
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,India,No Deposit,4.0,IN,20.593684,78.96288
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Russian Federation,No Deposit,2.0,RU,61.52401,105.318756
Resort Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
City Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Brazil,No Deposit,2.0,BR,-14.235004,-51.92528
Resort Hotel,Portugal,No Deposit,3.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Spain,No Deposit,3.0,ES,40.463667,-3.74922
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Ireland,No Deposit,2.0,IE,53.41291,-8.24389
Resort Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,Peru,No Deposit,2.0,PE,-9.189967,-75.015152
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,United States,No Deposit,2.0,US,37.09024,-95.712891
City Hotel,Thailand,No Deposit,2.0,TH,15.870032,100.992541
City Hotel,France,No Deposit,3.0,FR,46.227638,2.213749
Resort Hotel,Sweden,No Deposit,2.0,SE,60.128161,18.643501
Resort Hotel,China,No Deposit,2.0,CN,35.86166,104.195397
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,United States,No Deposit,2.0,US,37.09024,-95.712891
City Hotel,Cyprus,No Deposit,1.0,CY,35.126413,33.429859
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
Resort Hotel,Brazil,No Deposit,2.0,BR,-14.235004,-51.92528
City Hotel,Germany,No Deposit,1.0,DE,51.165691,10.451526
City Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
Resort Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Switzerland,No Deposit,2.0,CH,46.818188,8.227512
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Ireland,No Deposit,2.0,IE,53.41291,-8.24389
Resort Hotel,Portugal,No Deposit,4.0,PT,39.399872,-8.224454
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,Brazil,No Deposit,2.0,BR,-14.235004,-51.92528
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,3.0,PT,39.399872,-8.224454
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Spain,No Deposit,3.0,ES,40.463667,-3.74922
Resort Hotel,China,No Deposit,2.0,CN,35.86166,104.195397
Resort Hotel,Portugal,No Deposit,3.0,PT,39.399872,-8.224454
Resort Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Switzerland,No Deposit,2.0,CH,46.818188,8.227512
Resort Hotel,Portugal,No Deposit,4.0,PT,39.399872,-8.224454
City Hotel,Czechia,No Deposit,2.0,CZ,49.817492,15.472962
City Hotel,Spain,No Deposit,1.0,ES,40.463667,-3.74922
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,1.0,GB,55.378051,-3.435973
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,"Korea, Republic of",No Deposit,1.0,KR,35.907757,127.766922
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Austria,No Deposit,2.0,AT,47.516231,14.550072
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,France,No Deposit,1.0,FR,46.227638,2.213749
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,Ireland,No Deposit,2.0,IE,53.41291,-8.24389
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Spain,No Deposit,1.0,ES,40.463667,-3.74922
City Hotel,Angola,No Deposit,1.0,AO,-11.202692,17.873887
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,1.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Brazil,No Deposit,2.0,BR,-14.235004,-51.92528
City Hotel,Belgium,No Deposit,2.0,BE,50.503887,4.469936
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Portugal,Non Refund,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,Portugal,Non Refund,1.0,PT,39.399872,-8.224454
City Hotel,Morocco,No Deposit,1.0,MA,31.791702,-7.09262
Resort Hotel,Portugal,No Deposit,4.0,PT,39.399872,-8.224454
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,3.0,GB,55.378051,-3.435973
Resort Hotel,United Kingdom,No Deposit,1.0,GB,55.378051,-3.435973
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
Resort Hotel,Portugal,No Deposit,4.0,PT,39.399872,-8.224454
City Hotel,Sweden,No Deposit,0.0,SE,60.128161,18.643501
City Hotel,"Korea, Republic of",No Deposit,2.0,KR,35.907757,127.766922
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,United States,No Deposit,2.0,US,37.09024,-95.712891
Resort Hotel,Sweden,No Deposit,2.0,SE,60.128161,18.643501
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,1.0,PT,39.399872,-8.224454
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Ireland,No Deposit,2.0,IE,53.41291,-8.24389
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Brazil,No Deposit,2.0,BR,-14.235004,-51.92528
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,Switzerland,No Deposit,2.0,CH,46.818188,8.227512
City Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,3.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,China,No Deposit,2.0,CN,35.86166,104.195397
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,Refundable,2.0,PT,39.399872,-8.224454
City Hotel,Germany,No Deposit,1.0,DE,51.165691,10.451526
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,United States,No Deposit,2.0,US,37.09024,-95.712891
City Hotel,Portugal,Non Refund,1.0,PT,39.399872,-8.224454
Resort Hotel,Ireland,No Deposit,2.0,IE,53.41291,-8.24389
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,United States,No Deposit,2.0,US,37.09024,-95.712891
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Japan,No Deposit,2.0,JP,36.204824,138.252924
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,China,No Deposit,1.0,CN,35.86166,104.195397
City Hotel,France,No Deposit,4.0,FR,46.227638,2.213749
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Germany,No Deposit,3.0,DE,51.165691,10.451526
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
Resort Hotel,Portugal,No Deposit,3.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,France,No Deposit,1.0,FR,46.227638,2.213749
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Belgium,No Deposit,2.0,BE,50.503887,4.469936
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Iceland,No Deposit,2.0,IS,64.963051,-19.020835
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Germany,No Deposit,1.0,DE,51.165691,10.451526
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,Norway,No Deposit,2.0,NO,60.472024,8.468946
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Austria,No Deposit,1.0,AT,47.516231,14.550072
City Hotel,Austria,No Deposit,2.0,AT,47.516231,14.550072
City Hotel,France,No Deposit,1.0,FR,46.227638,2.213749
City Hotel,France,No Deposit,3.0,FR,46.227638,2.213749
City Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
City Hotel,Iceland,No Deposit,2.0,IS,64.963051,-19.020835
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
City Hotel,Spain,No Deposit,3.0,ES,40.463667,-3.74922
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,4.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,No Deposit,3.0,PT,39.399872,-8.224454
City Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
City Hotel,United States,No Deposit,2.0,US,37.09024,-95.712891
Resort Hotel,China,No Deposit,2.0,CN,35.86166,104.195397
City Hotel,Poland,No Deposit,3.0,PL,51.919438,19.145136
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Brazil,No Deposit,2.0,BR,-14.235004,-51.92528
City Hotel,Italy,No Deposit,3.0,IT,41.87194,12.56738
City Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,Sweden,No Deposit,1.0,SE,60.128161,18.643501
Resort Hotel,Austria,No Deposit,2.0,AT,47.516231,14.550072
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
City Hotel,Brazil,No Deposit,2.0,BR,-14.235004,-51.92528
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Spain,No Deposit,3.0,ES,40.463667,-3.74922
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Morocco,No Deposit,4.0,MA,31.791702,-7.09262
Resort Hotel,Ireland,No Deposit,2.0,IE,53.41291,-8.24389
City Hotel,United States,No Deposit,2.0,US,37.09024,-95.712891
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Finland,No Deposit,2.0,FI,61.92411,25.748151
Resort Hotel,Australia,No Deposit,2.0,AU,-25.274398,133.775136
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,Poland,No Deposit,2.0,PL,51.919438,19.145136
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
Resort Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Poland,No Deposit,1.0,PL,51.919438,19.145136
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,Germany,No Deposit,1.0,DE,51.165691,10.451526
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,United Kingdom,No Deposit,3.0,GB,55.378051,-3.435973
City Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
Resort Hotel,Germany,No Deposit,1.0,DE,51.165691,10.451526
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Netherlands,No Deposit,4.0,NL,52.132633,5.291266
City Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
City Hotel,Poland,No Deposit,2.0,PL,51.919438,19.145136
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,France,No Deposit,3.0,FR,46.227638,2.213749
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,France,No Deposit,1.0,FR,46.227638,2.213749
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Oman,No Deposit,2.0,OM,21.512583,55.923255
Resort Hotel,Portugal,No Deposit,10.0,PT,39.399872,-8.224454
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,China,No Deposit,2.0,CN,35.86166,104.195397
City Hotel,Portugal,No Deposit,3.0,PT,39.399872,-8.224454
Resort Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Norway,No Deposit,2.0,NO,60.472024,8.468946
City Hotel,Portugal,Non Refund,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,United Kingdom,No Deposit,3.0,GB,55.378051,-3.435973
City Hotel,Switzerland,No Deposit,4.0,CH,46.818188,8.227512
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
Resort Hotel,Australia,No Deposit,2.0,AU,-25.274398,133.775136
City Hotel,Australia,No Deposit,2.0,AU,-25.274398,133.775136
Resort Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Latvia,No Deposit,2.0,LV,56.879635,24.603189
Resort Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Ireland,No Deposit,2.0,IE,53.41291,-8.24389
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Finland,No Deposit,3.0,FI,61.92411,25.748151
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Ireland,No Deposit,2.0,IE,53.41291,-8.24389
City Hotel,United States,No Deposit,2.0,US,37.09024,-95.712891
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
City Hotel,Portugal,Non Refund,1.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Hungary,No Deposit,2.0,HU,47.162494,19.503304
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,No Deposit,3.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
City Hotel,Portugal,Non Refund,1.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Romania,No Deposit,1.0,RO,45.943161,24.96676
City Hotel,China,No Deposit,2.0,CN,35.86166,104.195397
City Hotel,France,No Deposit,1.0,FR,46.227638,2.213749
City Hotel,Netherlands,No Deposit,2.0,NL,52.132633,5.291266
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Switzerland,No Deposit,3.0,CH,46.818188,8.227512
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Ecuador,No Deposit,2.0,EC,-1.831239,-78.183406
Resort Hotel,Portugal,No Deposit,4.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Czechia,No Deposit,1.0,CZ,49.817492,15.472962
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,1.0,GB,55.378051,-3.435973
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,5.0,PT,39.399872,-8.224454
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
City Hotel,Italy,No Deposit,1.0,IT,41.87194,12.56738
Resort Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
City Hotel,Turkey,No Deposit,3.0,TR,38.963745,35.243322
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,United Kingdom,No Deposit,1.0,GB,55.378051,-3.435973
City Hotel,France,No Deposit,3.0,FR,46.227638,2.213749
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Cabo Verde,No Deposit,2.0,CV,16.002082,-24.013197
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,Ireland,No Deposit,2.0,IE,53.41291,-8.24389
Resort Hotel,Netherlands,No Deposit,2.0,NL,52.132633,5.291266
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
City Hotel,Germany,No Deposit,2.0,DE,51.165691,10.451526
Resort Hotel,Ireland,No Deposit,3.0,IE,53.41291,-8.24389
City Hotel,Portugal,Non Refund,1.0,PT,39.399872,-8.224454
Resort Hotel,Spain,No Deposit,4.0,ES,40.463667,-3.74922
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
City Hotel,Norway,No Deposit,2.0,NO,60.472024,8.468946
City Hotel,Australia,No Deposit,2.0,AU,-25.274398,133.775136
Resort Hotel,United Kingdom,No Deposit,1.0,GB,55.378051,-3.435973
City Hotel,Italy,No Deposit,2.0,IT,41.87194,12.56738
Resort Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Luxembourg,No Deposit,1.0,LU,49.815273,6.129583
City Hotel,Spain,No Deposit,2.0,ES,40.463667,-3.74922
City Hotel,Italy,No Deposit,3.0,IT,41.87194,12.56738
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
City Hotel,Mozambique,No Deposit,1.0,MZ,-18.665695,35.529562
City Hotel,Germany,No Deposit,1.0,DE,51.165691,10.451526
City Hotel,Estonia,No Deposit,2.0,EE,58.595272,25.013607
City Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,1.0,PT,39.399872,-8.224454
City Hotel,Brazil,No Deposit,2.0,BR,-14.235004,-51.92528
City Hotel,France,No Deposit,2.0,FR,46.227638,2.213749
Resort Hotel,United Kingdom,No Deposit,2.0,GB,55.378051,-3.435973
Resort Hotel,Portugal,No Deposit,2.0,PT,39.399872,-8.224454
City Hotel,Portugal,No Deposit,3.0,PT,39.399872,-8.224454
Resort Hotel,Ireland,No Deposit,2.0,IE,53.41291,-8.24389
City Hotel,Portugal,Non Refund,2.0,PT,39.399872,-8.224454
